itm_nasal_helmet_pl|Nasalhelme
itm_norman_helmet|Normannenhelm
itm_norman_helmet_pl|Normannenhelme
itm_segmented_helmet|Segmenthelm
itm_segmented_helmet_pl|Segmenthelme
itm_helmet_with_neckguard|Helm mit Nackenschutz
itm_helmet_with_neckguard_pl|Helme mit Nackenschutz
itm_flat_topped_helmet|Flachhelm
itm_flat_topped_helmet_pl|Flachhelme
itm_kettle_hat|Eisenhut
itm_kettle_hat_pl|Eisenhüte
itm_spiked_helmet|Dornkappe
itm_spiked_helmet_pl|Dornkappen
itm_nordic_helmet|Vendelhelm
itm_nordic_helmet_pl|Vendelhelme
itm_khergit_lady_hat|Khergit-Damenhut
itm_khergit_lady_hat_pl|Khergit-Damenhüte
itm_khergit_lady_hat_b|Khergit-Damenhut
itm_khergit_lady_hat_b_pl|Khergit-Damenhüte
itm_sarranid_felt_hat|Sarranidischer Filzhut
itm_sarranid_felt_hat_pl|Sarranidischer Filzhüte
itm_turban|Turban
itm_turban_pl|Turbane
itm_desert_turban|Wüstenturban
itm_desert_turban_pl|Wüstenturbane
itm_sarranid_warrior_cap|Sarranidische Kriegerhaube
itm_sarranid_warrior_cap_pl|Sarranidische Kriegerhauben
itm_sarranid_horseman_helmet|Sarranidischer Reiterhelm
itm_sarranid_horseman_helmet_pl|Sarranidische Reiterhelme
itm_sarranid_helmet1|Sarranidischer Keffiyeh-Helm
itm_sarranid_helmet1_pl|Sarranidische Keffiyeh-Helme
itm_sarranid_mail_coif|Sarranidische Kettenhaube
itm_sarranid_mail_coif_pl|Sarranidische Kettenhauben
itm_sarranid_veiled_helmet|Sarranidischer Schleierhelm
itm_sarranid_veiled_helmet_pl|Sarranidische Schleierhelme
itm_nordic_archer_helmet|Nordischer Lederhelm
itm_nordic_archer_helmet_pl|Nordische Lederhelme
itm_nordic_veteran_archer_helmet|Nordischer Schützenhelm
itm_nordic_veteran_archer_helmet_pl|Nordische Schützenhelme
itm_nordic_footman_helmet|Nordischer Fußtruppenhelm
itm_nordic_footman_helmet_pl|Nordische Fußtruppenhelme
itm_nordic_fighter_helmet|Nordischer Kriegerhelm
itm_nordic_fighter_helmet_pl|Nordische Kriegerhelme
itm_nordic_huscarl_helmet|Nordischer Huskarlhelm
itm_nordic_huscarl_helmet_pl|Nordische Huskarlhelme
itm_nordic_warlord_helmet|Nordischer Kriegsfürstenhelm
itm_nordic_warlord_helmet_pl|Nordische Kriegsfürstenhelme
itm_vaegir_fur_cap|Vägir-Fellkappe
itm_vaegir_fur_cap_pl|Vägir-Fellkappen
itm_vaegir_fur_helmet|Vägir-Helm
itm_vaegir_fur_helmet_pl|Vägir-Helme
itm_vaegir_spiked_helmet|Vägir-Dornkappe
itm_vaegir_spiked_helmet_pl|Vägir-Dornkappen
itm_vaegir_lamellar_helmet|Vägir-Lamellenhelm
itm_vaegir_lamellar_helmet_pl|Vägir-Lamellenhelme
itm_vaegir_noble_helmet|Vägir-Adelshelm
itm_vaegir_noble_helmet_pl|Vägir-Adelshelme
itm_vaegir_war_helmet|Vägir-Kriegshelm
itm_vaegir_war_helmet_pl|Vägir-Kriegshelme
itm_vaegir_mask|Vägir-Kriegsmaske
itm_vaegir_mask_pl|Vägir-Kriegsmasken
itm_bascinet|Beckenhaube
itm_bascinet_pl|Beckenhauben
itm_bascinet_2|Beckenhaube
itm_bascinet_2_pl|Beckenhauben
itm_bascinet_3|Beckenhaube mit Nasenschutz
itm_bascinet_3_pl|Beckenhauben mit Nasenschutz
itm_guard_helmet|Wachhelm
itm_guard_helmet_pl|Wachhelme
itm_black_helmet|Schwarze Barbuta
itm_black_helmet_pl|Schwarze Barbuta
itm_full_helm|Früher Topfhelm
itm_full_helm_pl|Frühe Topfhelme
itm_great_helmet|Topfhelm
itm_great_helmet_pl|Topfhelme
itm_winged_great_helmet|Geflügelter Topfhelm
itm_winged_great_helmet_pl|Geflügelte Topfhelme
itm_wooden_stick|Holzstock
itm_wooden_stick_pl|Holzstöcke
itm_cudgel|Keule
itm_cudgel_pl|Keulen
itm_hammer|Hammer
itm_hammer_pl|Hämmer
itm_club|Knüppel
itm_club_pl|Knüppel
itm_winged_mace|Lamellen-Streitkolben
itm_winged_mace_pl|Lamellen-Streitkolben
itm_spiked_mace|Bedornter Streitkolben
itm_spiked_mace_pl|Bedornter Streitkolben
itm_military_hammer|Kriegshammer
itm_military_hammer_pl|Kriegshämmer
itm_maul|Spalthammer
itm_maul_pl|Spalthämmer
itm_sledgehammer|Vorschlaghammer
itm_sledgehammer_pl|Vorschlaghämmer
itm_warhammer|Streithammer
itm_warhammer_pl|Streithämmer
itm_pickaxe|Spitzhacke
itm_pickaxe_pl|Spitzhacken
itm_spiked_club|Bedornter Knüppel
itm_spiked_club_pl|Bedornter Knüppel
itm_fighting_pick|Pickel
itm_fighting_pick_pl|Pickel
itm_military_pick|Kriegspickel
itm_military_pick_pl|Kriegspickel
itm_morningstar|Morgenstern
itm_morningstar_pl|Morgensterne
itm_sickle|Sichel
itm_sickle_pl|Sicheln
itm_cleaver|Haumesser
itm_cleaver_pl|Haumesser
itm_knife|Messer
itm_knife_pl|Messer
itm_butchering_knife|Schlachtermesser
itm_butchering_knife_pl|Schlachtermesser
itm_dagger|Dolch
itm_dagger_pl|Dolche
itm_falchion|Falchion
itm_falchion_pl|Falchion
itm_scimitar|Krummsäbel
itm_scimitar_pl|Krummsäbel
itm_scimitar_b|Elite-Krummsäbel
itm_scimitar_b_pl|Elite-Krummsäbel
itm_arabian_sword_a|Sarranidisches Schwert
itm_arabian_sword_a_pl|Sarranidische Schwerter
itm_arabian_sword_b|Sarranidisches Breitschwert
itm_arabian_sword_b_pl|Sarranidische Breitschwerter
itm_sarranid_cavalry_sword|Sarranidisches Reiterschwert
itm_sarranid_cavalry_sword_pl|Sarranidische Reiterschwerter
itm_arabian_sword_d|Sarranidisches Wächterschwert
itm_arabian_sword_d_pl|Sarranidische Wächterschwerter
itm_great_sword|Langschwert
itm_great_sword_pl|Langschwerter
itm_sword_of_war|Bidenhänder
itm_sword_of_war_pl|Bidenhänder
itm_hatchet|Beil
itm_hatchet_pl|Beile
itm_hand_axe|Handaxt
itm_hand_axe_pl|Handäxte
itm_fighting_axe|Kampfaxt
itm_fighting_axe_pl|Kampfäxte
itm_axe|Axt
itm_axe_pl|Äxte
itm_voulge|Hackklinge
itm_voulge_pl|Hackklingen
itm_battle_axe|Kriegsaxt
itm_battle_axe_pl|Kriegsäxte
itm_war_axe|Streitaxt
itm_war_axe_pl|Streitäxte
itm_sword_two_handed_b|Bidenhänder
itm_sword_two_handed_b_pl|Bidenhänder
itm_sword_two_handed_a|Bidenhänder
itm_sword_two_handed_a_pl|Bidenhänder
itm_khergit_sword_two_handed_a|Zweihandsäbel
itm_khergit_sword_two_handed_a_pl|Zweihandsäbel
itm_khergit_sword_two_handed_b|Zweihandsäbel
itm_khergit_sword_two_handed_b_pl|Zweihandsäbel
itm_two_handed_cleaver|Zweihand-Haumesser
itm_two_handed_cleaver_pl|Zweihand-Haumesser
itm_military_cleaver_b|Militärhaumesser
itm_military_cleaver_b_pl|Militärhaumesser
itm_military_cleaver_c|Militärhaumesser
itm_military_cleaver_c_pl|Militärhaumesser
itm_military_sickle_a|Kriegssichel
itm_military_sickle_a_pl|Kriegssicheln
itm_bastard_sword_a|Bastardschwert
itm_bastard_sword_a_pl|Bastardschwerter
itm_bastard_sword_b|Schweres Bastardschwert
itm_bastard_sword_b_pl|Schwere Bastardschwerter
itm_one_handed_war_axe_a|Einhändige Kriegsaxt
itm_one_handed_war_axe_a_pl|Einhändige Kriegsäxte
itm_one_handed_battle_axe_a|Einhändige Kampfaxt
itm_one_handed_battle_axe_a_pl|Einhändige Kampfäxte
itm_one_handed_war_axe_b|Einhändige Kriegsaxt
itm_one_handed_war_axe_b_pl|Einhändige Kriegsäxte
itm_one_handed_battle_axe_b|Einhändige Kampfaxt
itm_one_handed_battle_axe_b_pl|Einhändige Kampfäxte
itm_one_handed_battle_axe_c|Einhändige Kampfaxt
itm_one_handed_battle_axe_c_pl|Einhändige Kampfäxte
itm_two_handed_axe|Zweihandaxt
itm_two_handed_axe_pl|Zweihandäxte
itm_two_handed_battle_axe_2|Zweihandkampfaxt
itm_two_handed_battle_axe_2_pl|Zweihandkampfäxte
itm_shortened_voulge|Gekürzte Hackklinge
itm_shortened_voulge_pl|Gekürzte Hackklingen
itm_great_axe|Große Streitaxt
itm_great_axe_pl|Große Streitäxte
itm_long_axe|Stangenbeil
itm_long_axe_pl|Stangenbeile
itm_long_axe_alt|Langaxt
itm_long_axe_alt_pl|Langäxte
itm_long_axe_b|Stangenbeil
itm_long_axe_b_pl|Stangenbeile
itm_long_axe_b_alt|Langaxt
itm_long_axe_b_alt_pl|Langäxte
itm_long_axe_c|Stangenbeil
itm_long_axe_c_pl|Stangenbeile
itm_long_axe_c_alt|Langaxt
itm_long_axe_c_alt_pl|Langäxte
itm_bardiche|Berdysch
itm_bardiche_pl|Berdysch
itm_great_bardiche|Großer Berdysch
itm_great_bardiche_pl|Große Berdysch
itm_long_bardiche|Langberdysch
itm_long_bardiche_pl|Langberdysch
itm_great_long_bardiche|Großer Langberdysch
itm_great_long_bardiche_pl|Große Langberdysch
itm_hafted_blade_b|Breschenmesser
itm_hafted_blade_b_pl|Breschenmesser
itm_hafted_blade_a|Schwertbeil
itm_hafted_blade_a_pl|Schwertbeile
itm_shortened_military_scythe|Gekürzte Kriegssense
itm_shortened_military_scythe_pl|Gekürzte Kriegssensen
itm_sword_medieval_a|Schwert
itm_sword_medieval_a_pl|Schwerter
itm_sword_medieval_b|Schwert
itm_sword_medieval_b_pl|Schwerter
itm_sword_medieval_b_small|Kurzschwert
itm_sword_medieval_b_small_pl|Kurzschwerter
itm_sword_medieval_c|Ritterschwert
itm_sword_medieval_c_pl|Ritterschwerter
itm_sword_medieval_c_small|Kurzes Ritterschwert
itm_sword_medieval_c_small_pl|Kurze Ritterschwerter
itm_sword_medieval_c_long|Breitschwert
itm_sword_medieval_c_long_pl|Breitschwerter
itm_sword_medieval_d_long|Langes Breitschwert
itm_sword_medieval_d_long_pl|Lange Breitschwerter
itm_sword_viking_1|Nordisches Schwert
itm_sword_viking_1_pl|Nordische Schwerter
itm_sword_viking_2|Nordisches Schwert
itm_sword_viking_2_pl|Nordische Schwerter
itm_sword_viking_2_small|Nordisches Kurzschwert
itm_sword_viking_2_small_pl|Nordische Kurzschwerter
itm_sword_viking_3|Nordisches Kriegsschwert
itm_sword_viking_3_pl|Nordische Kriegsschwerter
itm_sword_viking_3_small|Nordisches Kurzschwert
itm_sword_viking_3_small_pl|Nordische Kurzschwerter
itm_sword_khergit_1|Nomadensäbel
itm_sword_khergit_1_pl|Nomadensäbel
itm_sword_khergit_2|Säbel
itm_sword_khergit_2_pl|Säbel
itm_sword_khergit_3|Säbel
itm_sword_khergit_3_pl|Säbel
itm_sword_khergit_4|Schwerer Säbel
itm_sword_khergit_4_pl|Schwerer Säbel
itm_mace_1|Dornenkeule
itm_mace_1_pl|Dornenkeulen
itm_mace_2|Nieten-Streitkolben
itm_mace_2_pl|Nieten-Streitkolben
itm_mace_3|Dornenkeule
itm_mace_3_pl|Dornenkeulen
itm_mace_4|Streitkolben
itm_mace_4_pl|Streitkolben
itm_club_with_spike_head|Knüppel mit Dorn
itm_club_with_spike_head_pl|Knüppel mit Dorn
itm_long_spiked_club|Langer Stachelknüppel
itm_long_spiked_club_pl|Langer Stachelknüppel
itm_long_hafted_knobbed_mace|Langer Streitkolben
itm_long_hafted_knobbed_mace_pl|Langer Streitkolben
itm_long_hafted_spiked_mace|Langer Streitkolben
itm_long_hafted_spiked_mace_pl|Langer Streitkolben
itm_sarranid_two_handed_mace_1|Sarranidischer Zweihandstreitkolben
itm_sarranid_two_handed_mace_1_pl|Sarranidischer Zweihandstreitkolben
itm_sarranid_mace_1|Sarranidischer Streitkolben
itm_sarranid_mace_1_pl|Sarranidischer Streitkolben
itm_sarranid_axe_a|Sarranidische Äxte
itm_sarranid_axe_a_pl|Sarranidische Äxte
itm_sarranid_axe_b|Sarranidische Äxte
itm_sarranid_axe_b_pl|Sarranidische Äxte
itm_sarranid_two_handed_axe_a|Sarranidische Streitaxt
itm_sarranid_two_handed_axe_a_pl|Sarranidische Streitäxte
itm_sarranid_two_handed_axe_b|Sarranidische Streitaxt
itm_sarranid_two_handed_axe_b_pl|Sarranidische Streitäxte
itm_scythe|Sense
itm_scythe_pl|Sensen
itm_pitch_fork|Mistgabel
itm_pitch_fork_pl|Mistgabeln
itm_military_fork|Militärgabel
itm_military_fork_pl|Militärgabeln
itm_battle_fork|Kriegsgabel
itm_battle_fork_pl|Kriegsgabeln
itm_boar_spear|Sauspieß
itm_boar_spear_pl|Sauspieße
itm_jousting_lance|Tjostlanze
itm_jousting_lance_pl|Tjostlanzen
itm_double_sided_lance|Doppelseitige Lanze
itm_double_sided_lance_pl|Doppelseitige Lanzen
itm_glaive|Glefe
itm_glaive_pl|Glefen
itm_poleaxe|Stangenbeil
itm_poleaxe_pl|Stangenbeile
itm_polehammer|Stangenhammer
itm_polehammer_pl|Stangenhammer
itm_staff|Stab
itm_staff_pl|Stäbe
itm_quarter_staff|Kampfstab
itm_quarter_staff_pl|Kampfstäbe
itm_iron_staff|Eisenstab
itm_iron_staff_pl|Eisenstäbe
itm_shortened_spear|Gekürzter Speer
itm_shortened_spear_pl|Gekürzte Speere
itm_spear|Speer
itm_spear_pl|Speere
itm_bamboo_spear|Bambusspeer
itm_bamboo_spear_pl|Bambusspeere
itm_war_spear|Kriegsspeer
itm_war_spear_pl|Kriegsspeere
itm_military_scythe|Kriegssense
itm_military_scythe_pl|Kriegssensen
itm_light_lance|Leichte Lanze
itm_light_lance_pl|Leichte Lanzen
itm_lance|Lanze
itm_lance_pl|Lanzen
itm_heavy_lance|Schwere Lanze
itm_heavy_lance_pl|Schwere Lanzen
itm_great_lance|Große Lanze
itm_great_lance_pl|Große Lanzen
itm_pike|Pike
itm_pike_pl|Piken
itm_ashwood_pike|Eschenholzpike
itm_ashwood_pike_pl|Eschenholzpiken
itm_awlpike|Ahlpike
itm_awlpike_pl|Ahlpiken
itm_awlpike_long|Lange Ahlpike
itm_awlpike_long_pl|Lange Ahlpiken
itm_bec_de_corbin_a|Rabenschnabel
itm_bec_de_corbin_a_pl|Rabenschnäbel
itm_wooden_shield|Holzschild
itm_wooden_shield_pl|Holzschilde
itm_nordic_shield|Nordischer Schild
itm_nordic_shield_pl|Nordische Schilde
itm_fur_covered_shield|Fellbespannter Schild
itm_fur_covered_shield_pl|Fellbespannte Schilde
itm_steel_shield|Stahlschild
itm_steel_shield_pl|Stahlschilde
itm_plate_covered_round_shield|Platten-Rundschild
itm_plate_covered_round_shield_pl|Platten-Rundschilde
itm_leather_covered_round_shield|Lederbespannter Rundschild
itm_leather_covered_round_shield_pl|Lederbespannte Rundschilde
itm_hide_covered_round_shield|Fellbespannter Rundschild
itm_hide_covered_round_shield_pl|Fellbespannte Rundschilde
itm_shield_heater_c|Dreiecksschild
itm_shield_heater_c_pl|Dreiecksschilde
itm_norman_shield_1|Drachenschild
itm_norman_shield_1_pl|Drachenschilde
itm_norman_shield_2|Drachenschild
itm_norman_shield_2_pl|Drachenschilde
itm_norman_shield_3|Drachenschild
itm_norman_shield_3_pl|Drachenschilde
itm_norman_shield_4|Drachenschild
itm_norman_shield_4_pl|Drachenschilde
itm_norman_shield_5|Drachenschild
itm_norman_shield_5_pl|Drachenschilde
itm_norman_shield_6|Drachenschild
itm_norman_shield_6_pl|Drachenschilde
itm_norman_shield_7|Drachenschild
itm_norman_shield_7_pl|Drachenschilde
itm_norman_shield_8|Drachenschild
itm_norman_shield_8_pl|Drachenschilde
itm_tab_shield_round_a|Alter Rundschild
itm_tab_shield_round_a_pl|Alte Rundschilde
itm_tab_shield_round_b|Einfacher Rundschild
itm_tab_shield_round_b_pl|Einfache Rundschilde
itm_tab_shield_round_c|Rundschild
itm_tab_shield_round_c_pl|Rundschilde
itm_tab_shield_round_d|Schwerer Rundschild
itm_tab_shield_round_d_pl|Schwere Rundschilde
itm_tab_shield_round_e|Huskarl-Rundschild
itm_tab_shield_round_e_pl|Huskarl-Rundschilde
itm_tab_shield_kite_a|Alter Drachenschild
itm_tab_shield_kite_a_pl|Alte Drachenschilde
itm_tab_shield_kite_b|Einfacher Drachenschild
itm_tab_shield_kite_b_pl|Einfache Drachenschilde
itm_tab_shield_kite_c|Drachenschild
itm_tab_shield_kite_c_pl|Drachenschilde
itm_tab_shield_kite_d|Schwerer Drachenschild
itm_tab_shield_kite_d_pl|Schwere Drachenschilde
itm_tab_shield_kite_cav_a|Reiter-Drachenschild
itm_tab_shield_kite_cav_a_pl|Reiter-Drachenschild
itm_tab_shield_kite_cav_b|Ritterlicher Drachenschilde
itm_tab_shield_kite_cav_b_pl|Ritterliche Drachenschilde
itm_tab_shield_heater_a|Alter Dreiecksschild
itm_tab_shield_heater_a_pl|Alte Dreiecksschilde
itm_tab_shield_heater_b|Einfacher Dreiecksschild
itm_tab_shield_heater_b_pl|Einfache Dreiecksschilde
itm_tab_shield_heater_c|Dreiecksschild
itm_tab_shield_heater_c_pl|Dreiecksschilde
itm_tab_shield_heater_d|Schwerer Dreiecksschild
itm_tab_shield_heater_d_pl|Schwere Dreiecksschilde
itm_tab_shield_heater_cav_a|Reiter-Dreiecksschild
itm_tab_shield_heater_cav_a_pl|Reiter-Dreiecksschilde
itm_tab_shield_heater_cav_b|Ritterlicher Dreiecksschild
itm_tab_shield_heater_cav_b_pl|Ritterliche Dreiecksschilde
itm_tab_shield_pavise_a|Alte Pavese
itm_tab_shield_pavise_a_pl|Alte Pavesen
itm_tab_shield_pavise_b|Einfache Pavese
itm_tab_shield_pavise_b_pl|Einfache Pavesen
itm_tab_shield_pavise_c|Pavese
itm_tab_shield_pavise_c_pl|Pavesen
itm_tab_shield_pavise_d|Schwere Pavese
itm_tab_shield_pavise_d_pl|Schwere Pavesen
itm_tab_shield_small_round_a|Einfacher Reiterrundschild
itm_tab_shield_small_round_a_pl|Einfache Reiterrundschilde
itm_tab_shield_small_round_b|Reiterrundschild
itm_tab_shield_small_round_b_pl|Reiterrundschilde
itm_tab_shield_small_round_c|Schwerer Reiterrundschild
itm_tab_shield_small_round_c_pl|Schwere Reiterrundschilde
itm_darts|Wurfpfeile
itm_darts_pl|Wurfpfeile
itm_war_darts|Schwere Wurfpfeile
itm_war_darts_pl|Schwere Wurfpfeile
itm_javelin|Wurfspeere
itm_javelin_pl|Wurfspeeree
itm_javelin_melee|Wurfspeer
itm_javelin_melee_pl|Wurfspeere
itm_throwing_spears|Wurfspeere
itm_throwing_spears_pl|Wurfspeere
itm_throwing_spear_melee|Wurfspeer
itm_throwing_spear_melee_pl|Wurfspeere
itm_jarid|Wurfspieße
itm_jarid_pl|Wurfspießee
itm_jarid_melee|Wurfspieß
itm_jarid_melee_pl|Wurfspieße
itm_stones|Steine
itm_stones_pl|Steine
itm_throwing_knives|Wurfmesser
itm_throwing_knives_pl|Wurfmesser
itm_throwing_daggers|Wurfdolche
itm_throwing_daggers_pl|Wurfdolche
itm_light_throwing_axes|Franziska
itm_light_throwing_axes_pl|Franziskas
itm_light_throwing_axes_melee|Franziska
itm_light_throwing_axes_melee_pl|Franziskas
itm_throwing_axes|Wurfäxte
itm_throwing_axes_pl|Wurfäxte
itm_throwing_axes_melee|Wurfaxt
itm_throwing_axes_melee_pl|Wurfaxt
itm_heavy_throwing_axes|Schwere Wurfäxte
itm_heavy_throwing_axes_pl|Schwere Wurfäxte
itm_heavy_throwing_axes_melee|Schwere Wurfaxt
itm_heavy_throwing_axes_melee_pl|Schwere Wurfäxte
itm_hunting_bow|Jagdbogen
itm_hunting_bow_pl|Jagdbögen
itm_short_bow|Kurzbogen
itm_short_bow_pl|Kurzbögen
itm_nomad_bow|Nomadenbogen
itm_nomad_bow_pl|Nomadenbögen
itm_long_bow|Langbogen
itm_long_bow_pl|Langbögen
itm_khergit_bow|Khergitischer Bogen
itm_khergit_bow_pl|Khergitische Bögen
itm_strong_bow|verstärkter Bogen
itm_strong_bow_pl|verstärkte Bögen
itm_war_bow|Kriegsbogen
itm_war_bow_pl|Kriegsbögen
itm_hunting_crossbow|Jagdarmbrust
itm_hunting_crossbow_pl|Jagdarmbrüste
itm_light_crossbow|Leichte Armbrust
itm_light_crossbow_pl|Leichte Armbrüste
itm_crossbow|Armbrust
itm_crossbow_pl|Armbrüste
itm_heavy_crossbow|Schwere Armbrust
itm_heavy_crossbow_pl|Schwere Armbrüste
itm_sniper_crossbow|Belagerungsarmbrust
itm_sniper_crossbow_pl|Belagerungsarmbrüste
itm_flintlock_pistol|Steinschlosspistole
itm_flintlock_pistol_pl|Steinschlosspistolen
itm_torch|Fackel
itm_torch_pl|Fackeln
itm_lyre|Leier
itm_lyre_pl|Leiern
itm_lute|Laute
itm_lute_pl|Lauten
itm_strange_armor|Fremdartige Rüstung
itm_strange_armor_pl|Fremdartige Rüstungen
itm_strange_boots|Fremdartige Stiefel
itm_strange_boots_pl|Fremdartige Stiefel
itm_strange_helmet|Fremdartiger Helm
itm_strange_helmet_pl|Fremdartige Helme
itm_strange_sword|Fremdartiges Schwert
itm_strange_sword_pl|Fremdartige Schwerter
itm_strange_great_sword|Fremdartiges Langschwert
itm_strange_great_sword_pl|Fremdartige Langschwerter
itm_strange_short_sword|Fremdartiges Kurzschwert
itm_strange_short_sword_pl|Fremdartige Kurzschwerter
itm_court_dress|Hofkleid
itm_court_dress_pl|Hofkleider
itm_rich_outfit|Prunkkleidung
itm_rich_outfit_pl|Prunkkleidungen
itm_khergit_guard_armor|Khergitische Wachrüstung
itm_khergit_guard_armor_pl|Khergitische Wachrüstungen
itm_felt_steppe_cap|Filz-Steppenhaube
itm_felt_steppe_cap_pl|Filz-Steppenhauben
itm_khergit_war_helmet|Khergitscher Kriegshelm
itm_khergit_war_helmet_pl|Khergitscher Kriegshelme
itm_khergit_helmet|Khergitscher Helm
itm_khergit_helmet_pl|Khergitsche Helme
itm_khergit_guard_boots|Khergitische Wachstiefel
itm_khergit_guard_boots_pl|Khergitische Wachstiefel
itm_khergit_guard_helmet|Khergitischer Wachhelm
itm_khergit_guard_helmet_pl|Khergitische Wachhelme
itm_khergit_cavalry_helmet|Khergitischer Reiterhelm
itm_khergit_cavalry_helmet_pl|Khergitische Reiterhelme
itm_black_hood|Schwarze Kapuze
itm_black_hood_pl|Schwarze Kapuzen
itm_light_leather|Leichte Lederrüstung
itm_light_leather_pl|Leichte Lederrüstungen
itm_light_leather_boots|Leichte Lederstiefel
itm_light_leather_boots_pl|Leichte Lederstiefel
itm_mail_and_plate|Jazeran-Harnisch
itm_mail_and_plate_pl|Jazeran-Harnische
itm_light_mail_and_plate|Leichter Jazeran-Harnisch
itm_light_mail_and_plate_pl|Leichter Jazeran-Harnische
itm_byzantion_helmet_a|Byzantinischer Helm
itm_byzantion_helmet_a_pl|Byzantinische Helme
itm_magyar_helmet_a|Magyarenhelm
itm_magyar_helmet_a_pl|Magyarenhelme
itm_rus_helmet_a|Rus-Helm
itm_rus_helmet_a_pl|Rus-Helme
itm_sipahi_helmet_a|Sipahi-Helm
itm_sipahi_helmet_a_pl|Sipahi-Helme
itm_shahi|Shahi
itm_shahi_pl|Shahi
itm_rabati|Rabati
itm_rabati_pl|Rabati
itm_tunic_with_green_cape|Waffenrock mit grünem Umhang
itm_tunic_with_green_cape_pl|Waffenröck mit grünem Umhang
itm_keys|Schlüssel
itm_keys_pl|Schlüssel
itm_bride_dress|Brautkleid
itm_bride_dress_pl|Brautkleider
itm_bride_crown|Blumenkranz
itm_bride_crown_pl|Blumenkränze
itm_bride_shoes|Brautschuhe
itm_bride_shoes_pl|Brautschuhe
itm_practice_bow_2|Übungsbogen
itm_practice_bow_2_pl|Übungsbögen
itm_practice_arrows_2|Übungspfeile
itm_practice_arrows_2_pl|Übungspfeile
itm_plate_boots|Plattenstiefel
itm_plate_boots_pl|Plattenstiefel
itm_mail_boots_for_tableau|Heraldische Kettenbeinlinge
itm_mail_boots_for_tableau_pl|Heraldische Kettenbeinlinge
itm_warhorse_sarranid|Sarranidisches Kriegsross
itm_warhorse_sarranid_pl|Sarranidisches Kriegsrösser
itm_warhorse_steppe|Steppenstreitross
itm_warhorse_steppe_pl|Steppenstreitrösser
itm_items_end|Items End
itm_items_end_pl|Items End
